alt press den temp eddy H2Oaer SO2aer H2Saer CO2aer S8aer S2aer HClaer H2SO4aer C2H2aer C2H4aer C2H6aer CH4aer HCaer1 H H2 H2O OH O O2 CO CO2 HCO H2CO C CH CH2 CH3 CH4 S S2 S3 S4 S8 H2S HS SO SO2 CS CS2 OCS C2 C2H C2H2 C2H4 HO2 H2O2 O3 SO3 H2SO4 HCl Cl Cl2 HOCl ClO C2H6 CH3OH CH2CO CH3CHO C3H4 C3H6 C4H2 C4H4 OClO HCS C2H3 C2H5 1CH2 HCCO HSO CH3O H2COH C4H C2H2OH CH3CO CH2CHO C2H3OH C2H4OH CH3O2 HSO3 HS4 C4H3 O1D H2Oaer_r SO2aer_r H2Saer_r CO2aer_r S8aer_r S2aer_r HClaer_r H2SO4aer_r C2H2aer_r C2H4aer_r C2H6aer_r CH4aer_r HCaer1_r
8.02500000E+01 3.70244000E-06 1.90285000E+14 1.40924579E+02 1.00000000E+05 2.73222000E-38 1.00000000E-40 1.00000000E-40 1.71134000E-40 1.00000000E-40 1.52974000E-14 1.00000000E-40 5.28261000E-12 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 9.99165000E-07 2.55770000E-04 5.98728000E-09 7.40930000E-11 1.18182000E-03 3.58695000E-03 8.49545000E-03 9.84198000E-01 2.82066000E-16 3.25077000E-19 3.94729000E-40 1.00000000E-40 2.43303000E-36 4.36743000E-35 1.41379000E-25 1.56939000E-09 9.14215000E-21 1.34130000E-29 1.71900000E-29 5.05539000E-25 3.29205000E-16 7.29331000E-15 7.36620000E-05 2.20496000E-03 1.18563000E-39 1.00000000E-40 6.29262000E-11 5.96738000E-40 1.00000000E-40 3.69019000E-35 1.37149000E-37 8.30327000E-13 1.68744000E-14 2.70354000E-07 1.04884000E-07 3.58552000E-13 3.35409000E-07 1.09999000E-10 6.94493000E-22 1.09657000E-17 1.53347000E-06 6.27215000E-35 1.76189000E-25 1.59961000E-32 5.43008000E-40 6.19811000E-33 1.00000000E-40 3.30356000E-31 1.76143000E-35 9.61980000E-10 3.81794000E-39 2.30919000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.47769000E-13 2.14422000E-33 1.47879000E-34 1.00000000E-40 1.00000000E-40 1.00000000E-40 2.44056000E-35 4.20446000E-26 1.00000000E-40 1.00000000E-40 1.22513000E-14 2.32038000E-29 1.41374000E-34 6.84894000E-15 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
8.07500000E+01 3.42085000E-06 1.75834000E+14 1.40906636E+02 1.00000000E+05 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.18681000E-40 1.00000000E-40 1.54074000E-14 1.00000000E-40 3.85384000E-12 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.07081000E-06 2.60143000E-04 5.93638000E-09 7.38451000E-11 1.40222000E-03 3.78512000E-03 9.12053000E-03 9.83184000E-01 2.56606000E-16 2.49598000E-19 4.69499000E-40 1.00000000E-40 2.35236000E-36 4.42016000E-35 1.47265000E-25 1.98877000E-09 8.41936000E-21 1.62086000E-29 1.00000000E-40 4.79548000E-25 2.46480000E-16 6.20055000E-15 8.36798000E-05 2.16122000E-03 1.33151000E-39 1.00000000E-40 7.03542000E-11 6.34277000E-40 1.00000000E-40 3.85948000E-35 1.52971000E-37 7.31486000E-13 1.12687000E-14 2.87985000E-07 9.88096000E-08 2.85475000E-13 3.27336000E-07 1.22453000E-10 6.31384000E-22 9.76139000E-18 1.58975000E-06 6.30541000E-35 1.69777000E-25 1.54699000E-32 4.40685000E-40 6.92414000E-33 1.00000000E-40 3.25933000E-31 1.31871000E-35 1.00296000E-09 4.36406000E-39 2.65830000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.25686000E-13 2.22563000E-33 1.19915000E-34 1.00000000E-40 1.00000000E-40 1.00000000E-40 2.35879000E-35 4.50656000E-26 1.00000000E-40 1.00000000E-40 9.36355000E-15 1.34702000E-29 1.26137000E-34 8.09605000E-15 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
8.12500000E+01 3.16117000E-06 1.62492000E+14 1.40901823E+02 1.00000000E+05 1.00001000E-40 1.00007000E-40 1.00001000E-40 1.02600000E-40 1.00010000E-40 1.55217000E-14 1.00003000E-40 2.80167000E-12 1.00001000E-40 1.00001000E-40 1.00001000E-40 1.00001000E-40 1.00001000E-40 1.14520000E-06 2.64515000E-04 5.86051000E-09 7.36249000E-11 1.65803000E-03 3.98472000E-03 9.78482000E-03 9.82094000E-01 2.33359000E-16 1.91553000E-19 5.53855000E-40 1.00000000E-40 2.27236000E-36 4.45425000E-35 1.53150000E-25 2.49644000E-09 7.71079000E-21 3.46958000E-30 1.00000000E-40 4.53296000E-25 1.83347000E-16 5.25027000E-15 9.43663000E-05 2.11595000E-03 1.47939000E-39 1.00000000E-40 7.81071000E-11 6.69316000E-40 1.00000000E-40 4.05179000E-35 1.69341000E-37 6.43787000E-13 7.51995000E-15 3.05410000E-07 9.33400000E-08 2.25287000E-13 3.18987000E-07 1.36142000E-10 5.72589000E-22 8.67608000E-18 1.64665000E-06 6.33190000E-35 1.63297000E-25 1.49422000E-32 3.58077000E-40 7.66885000E-33 1.00000000E-40 3.21206000E-31 9.87913000E-36 1.04185000E-09 4.94679000E-39 3.02883000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.06440000E-13 2.29008000E-33 9.74281000E-35 2.31149000E-40 1.00000000E-40 1.00000000E-40 2.27793000E-35 4.81416000E-26 1.00000000E-40 1.00000000E-40 7.17058000E-15 7.78904000E-30 1.12554000E-34 9.52772000E-15 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
8.17500000E+01 2.92068000E-06 1.50211000E+14 1.40827776E+02 1.00000000E+05 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.56516000E-14 1.00000000E-40 2.03050000E-12 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.22186000E-06 2.68800000E-04 5.76145000E-09 7.34332000E-11 1.95354000E-03 4.18424000E-03 1.04899000E-02 9.80925000E-01 2.11536000E-16 1.47255000E-19 6.48419000E-40 1.00000000E-40 2.17299000E-36 4.45611000E-35 1.58830000E-25 3.10159000E-09 7.02501000E-21 8.71001000E-30 2.59892000E-29 4.26934000E-25 1.35694000E-16 4.42691000E-15 1.05603000E-04 2.06932000E-03 1.62954000E-39 1.00000000E-40 8.61181000E-11 7.01787000E-40 1.00000000E-40 4.26589000E-35 1.84877000E-37 5.66056000E-13 5.01747000E-15 3.23198000E-07 8.83194000E-08 1.80343000E-13 3.10416000E-07 1.50924000E-10 5.18513000E-22 7.70512000E-18 1.70412000E-06 6.35120000E-35 1.56782000E-25 1.43224000E-32 2.90070000E-40 8.43179000E-33 1.00000000E-40 3.16188000E-31 7.42895000E-36 1.07823000E-09 5.50759000E-39 3.39249000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 8.99216000E-14 2.33628000E-33 7.93748000E-35 7.62998000E-40 1.00000000E-40 1.00000000E-40 2.17758000E-35 5.12122000E-26 1.00000000E-40 1.00000000E-40 5.51554000E-15 4.69521000E-30 1.00371000E-34 1.11821000E-14 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
8.22500000E+01 2.69860000E-06 1.38819000E+14 1.40801438E+02 1.00000000E+05 1.00008000E-40 1.00009000E-40 1.00008000E-40 1.00009000E-40 1.00005000E-40 1.58114000E-14 1.00009000E-40 1.45687000E-12 1.00008000E-40 1.00008000E-40 1.00008000E-40 1.00008000E-40 1.00008000E-40 1.30152000E-06 2.73112000E-04 5.64198000E-09 7.31803000E-11 2.29432000E-03 4.38211000E-03 1.12383000E-02 9.79670000E-01 1.91969000E-16 1.13164000E-19 7.54351000E-40 1.00000000E-40 2.08047000E-36 4.43970000E-35 1.64112000E-25 3.82143000E-09 6.39086000E-21 1.58762000E-29 1.00000000E-40 4.00569000E-25 9.98623000E-17 3.71955000E-15 1.17427000E-04 2.02123000E-03 1.77779000E-39 1.00000000E-40 9.43173000E-11 7.31488000E-40 1.10273000E-40 4.48489000E-35 2.01609000E-37 4.97024000E-13 3.34879000E-15 3.39902000E-07 8.37275000E-08 1.41663000E-13 3.01688000E-07 1.67236000E-10 4.67325000E-22 6.81837000E-18 1.76210000E-06 6.36328000E-35 1.50273000E-25 1.37236000E-32 2.35464000E-40 9.22079000E-33 1.00000000E-40 3.10896000E-31 5.58411000E-36 1.11148000E-09 6.09746000E-39 3.78786000E-40 1.00000000E-40 1.00000000E-40 1.04142000E-40 7.56118000E-14 2.36481000E-33 6.47015000E-35 2.45222000E-39 1.00000000E-40 1.00000000E-40 2.08440000E-35 5.42121000E-26 1.00000000E-40 1.00000000E-40 4.24000000E-15 2.78852000E-30 8.95609000E-35 1.30587000E-14 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
8.27500000E+01 2.49294000E-06 1.28308000E+14 1.40730650E+02 1.00000000E+05 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.59555000E-14 1.00000000E-40 1.03792000E-12 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.38396000E-06 2.77404000E-04 5.50421000E-09 7.28969000E-11 2.68575000E-03 4.57669000E-03 1.20326000E-02 9.78322000E-01 1.73912000E-16 8.71225000E-20 8.72406000E-40 1.00000000E-40 1.97521000E-36 4.39324000E-35 1.68776000E-25 4.66494000E-09 5.80942000E-21 2.50890000E-29 2.28489000E-29 3.74352000E-25 7.31652000E-17 3.11425000E-15 1.29692000E-04 1.97184000E-03 1.92528000E-39 1.00000000E-40 1.02643000E-10 7.58403000E-40 1.24808000E-40 4.71517000E-35 2.18446000E-37 4.35942000E-13 2.23691000E-15 3.56223000E-07 7.94545000E-08 1.12003000E-13 2.92868000E-07 1.85004000E-10 4.19877000E-22 6.01668000E-18 1.82064000E-06 6.36799000E-35 1.43808000E-25 1.30600000E-32 1.90785000E-40 1.00610000E-32 1.00000000E-40 3.05355000E-31 4.21163000E-36 1.14150000E-09 6.64424000E-39 4.19158000E-40 1.00000000E-40 1.00000000E-40 1.09640000E-40 6.34281000E-14 2.37525000E-33 5.28356000E-35 7.50443000E-39 1.00000000E-40 1.00000000E-40 1.97843000E-35 5.70769000E-26 1.00000000E-40 1.00000000E-40 3.26759000E-15 1.66089000E-30 7.99123000E-35 1.52041000E-14 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
8.32500000E+01 2.30181000E-06 1.18544000E+14 1.40648082E+02 1.00000000E+05 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.60147000E-14 1.00000000E-40 7.30862000E-13 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.46890000E-06 2.81629000E-04 5.35034000E-09 7.24490000E-11 3.13417000E-03 4.76606000E-03 1.28756000E-02 9.76875000E-01 1.57369000E-16 6.70801000E-20 1.00427000E-39 1.00000000E-40 1.86473000E-36 4.32294000E-35 1.72617000E-25 5.65096000E-09 5.29440000E-21 1.00000000E-40 1.00000000E-40 3.48428000E-25 5.33479000E-17 2.59865000E-15 1.42427000E-04 1.92110000E-03 2.07226000E-39 1.00000000E-40 1.11038000E-10 7.82876000E-40 1.40282000E-40 4.95423000E-35 2.36839000E-37 3.81585000E-13 1.49632000E-15 3.71390000E-07 7.54774000E-08 8.82328000E-14 2.84028000E-07 2.04701000E-10 3.75499000E-22 5.28119000E-18 1.87980000E-06 6.36532000E-35 1.37429000E-25 1.23633000E-32 1.54424000E-40 1.09970000E-32 1.00000000E-40 2.99601000E-31 3.18022000E-36 1.16769000E-09 7.15768000E-39 4.63167000E-40 1.00000000E-40 1.00000000E-40 1.15326000E-40 5.30439000E-14 2.36961000E-33 4.31372000E-35 2.18063000E-38 1.00000000E-40 1.00000000E-40 1.86717000E-35 5.97494000E-26 1.00000000E-40 1.00000000E-40 2.51593000E-15 9.91698000E-31 7.13039000E-35 1.76398000E-14 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
8.37500000E+01 2.12547000E-06 1.09433000E+14 1.40687947E+02 1.00000000E+05 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.59303000E-14 1.00000000E-40 5.08119000E-13 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.55812000E-06 2.86034000E-04 5.18343000E-09 7.18003000E-11 3.64769000E-03 4.94847000E-03 1.37717000E-02 9.75317000E-01 1.43055000E-16 5.15009000E-20 1.15195000E-39 1.19430000E-40 1.77617000E-36 4.24500000E-35 1.75503000E-25 6.80657000E-09 4.85969000E-21 1.00000000E-40 1.00000000E-40 3.22886000E-25 3.86518000E-17 2.16402000E-15 1.55740000E-04 1.86874000E-03 2.21218000E-39 1.00000000E-40 1.19458000E-10 8.04721000E-40 1.56720000E-40 5.19296000E-35 2.61515000E-37 3.33395000E-13 1.00281000E-15 3.83554000E-07 7.18226000E-08 6.66705000E-14 2.75245000E-07 2.27152000E-10 3.32896000E-22 4.59572000E-18 1.93970000E-06 6.35577000E-35 1.31179000E-25 1.17568000E-32 1.25942000E-40 1.21001000E-32 1.00000000E-40 2.93664000E-31 2.39473000E-36 1.18909000E-09 7.73792000E-39 5.20830000E-40 1.00000000E-40 1.00000000E-40 1.22378000E-40 4.41303000E-14 2.34930000E-33 3.51532000E-35 6.01531000E-38 1.00000000E-40 1.00000000E-40 1.77802000E-35 6.21876000E-26 1.00000000E-40 1.00000000E-40 1.92606000E-15 5.41652000E-31 6.37388000E-35 2.03502000E-14 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
8.42500000E+01 1.95933000E-06 1.00966000E+14 1.40562674E+02 1.00000000E+05 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.56471000E-14 1.00000000E-40 3.53039000E-13 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.64915000E-06 2.90250000E-04 5.00427000E-09 7.08771000E-11 4.23177000E-03 5.12186000E-03 1.47232000E-02 9.73644000E-01 1.29172000E-16 3.96117000E-20 1.31758000E-39 2.05800000E-40 1.65824000E-36 4.13420000E-35 1.77262000E-25 8.13742000E-09 4.49002000E-21 1.00000000E-40 3.61632000E-29 2.97921000E-25 2.78961000E-17 1.79656000E-15 1.69424000E-04 1.81506000E-03 2.36260000E-39 1.00000000E-40 1.27884000E-10 8.25393000E-40 1.74140000E-40 5.47605000E-35 2.88099000E-37 2.90551000E-13 6.73908000E-16 3.95254000E-07 6.83096000E-08 5.21772000E-14 2.66586000E-07 2.52345000E-10 2.94269000E-22 3.96971000E-18 2.00055000E-06 6.33897000E-35 1.25089000E-25 1.10146000E-32 1.01984000E-40 1.34812000E-32 1.00000000E-40 2.87598000E-31 1.81485000E-36 1.20608000E-09 8.15985000E-39 5.82623000E-40 1.00000000E-40 1.00000000E-40 1.29358000E-40 3.67493000E-14 2.31656000E-33 2.86416000E-35 1.58060000E-37 1.00000000E-40 1.00000000E-40 1.65859000E-35 6.43672000E-26 1.00000000E-40 1.00000000E-40 1.47558000E-15 2.92344000E-31 5.69169000E-35 2.34633000E-14 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
8.47500000E+01 1.80617000E-06 9.29484000E+13 1.40741616E+02 1.00000000E+05 1.00036000E-40 1.00065000E-40 1.00034000E-40 1.00047000E-40 1.00038000E-40 1.52630000E-14 1.00049000E-40 2.41518000E-13 1.00036000E-40 1.00036000E-40 1.00036000E-40 1.00036000E-40 1.00036000E-40 1.74757000E-06 2.94996000E-04 4.81694000E-09 6.95924000E-11 4.89835000E-03 5.28492000E-03 1.57386000E-02 9.71835000E-01 1.18029000E-16 3.02613000E-20 1.50593000E-39 4.47408000E-40 1.59563000E-36 4.04092000E-35 1.77928000E-25 9.71197000E-09 4.21305000E-21 1.00000000E-40 1.00000000E-40 2.73525000E-25 1.99805000E-17 1.49143000E-15 1.83928000E-04 1.75918000E-03 2.49961000E-39 1.00000000E-40 1.36299000E-10 8.44570000E-40 1.92824000E-40 5.77325000E-35 3.32381000E-37 2.52679000E-13 4.54315000E-16 4.00593000E-07 6.50551000E-08 3.71136000E-14 2.58129000E-07 2.82437000E-10 2.56076000E-22 3.37666000E-18 2.06247000E-06 6.31611000E-35 1.19203000E-25 1.05147000E-32 1.00000000E-40 1.52819000E-32 1.00000000E-40 2.81417000E-31 1.36388000E-36 1.21470000E-09 8.83644000E-39 6.83210000E-40 1.00000000E-40 1.00000000E-40 1.40512000E-40 3.03626000E-14 2.27501000E-33 2.32093000E-35 3.95711000E-37 1.00000000E-40 1.00000000E-40 1.59387000E-35 6.62879000E-26 1.00000000E-40 1.00000000E-40 1.11366000E-15 1.96501000E-31 5.10574000E-35 2.68380000E-14 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
8.52500000E+01 1.66220000E-06 8.55649000E+13 1.40693925E+02 1.00000000E+05 1.00081000E-40 1.00090000E-40 1.00078000E-40 1.00094000E-40 1.00000000E-40 1.48202000E-14 1.00096000E-40 1.67261000E-13 1.00081000E-40 1.00081000E-40 1.00081000E-40 1.00081000E-40 1.00081000E-40 1.85166000E-06 2.99983000E-04 4.62186000E-09 6.82729000E-11 5.65091000E-03 5.43757000E-03 1.68222000E-02 9.69884000E-01 1.07187000E-16 2.33516000E-20 1.71818000E-39 1.09787000E-39 1.50195000E-36 3.91636000E-35 1.77449000E-25 1.14862000E-08 3.98433000E-21 1.00000000E-40 1.15523000E-28 2.49829000E-25 1.43266000E-17 1.23651000E-15 1.98330000E-04 1.70202000E-03 2.65159000E-39 1.00000000E-40 1.44746000E-10 8.63682000E-40 2.12540000E-40 6.18236000E-35 3.83783000E-37 2.19855000E-13 3.07505000E-16 4.05825000E-07 6.16991000E-08 2.78225000E-14 2.49918000E-07 3.16086000E-10 2.22770000E-22 2.85843000E-18 2.12573000E-06 6.28674000E-35 1.13534000E-25 9.87541000E-33 1.00000000E-40 1.77142000E-32 1.00000000E-40 2.75158000E-31 1.03966000E-36 1.21880000E-09 9.28252000E-39 7.99203000E-40 1.00000000E-40 1.00000000E-40 1.52797000E-40 2.51996000E-14 2.22387000E-33 1.88862000E-35 9.50644000E-37 1.00000000E-40 1.00000000E-40 1.49468000E-35 6.79695000E-26 1.00000000E-40 1.00000000E-40 8.45575000E-16 1.13555000E-31 4.58366000E-35 3.07434000E-14 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
8.57500000E+01 1.52840000E-06 7.86918000E+13 1.40675930E+02 1.00000000E+05 1.00157000E-40 1.00076000E-40 1.00156000E-40 1.00155000E-40 1.00000000E-40 1.44396000E-14 1.00153000E-40 1.14359000E-13 1.00157000E-40 1.00157000E-40 1.00157000E-40 1.00157000E-40 1.00157000E-40 1.96516000E-06 3.05631000E-04 4.42148000E-09 6.69234000E-11 6.49915000E-03 5.58015000E-03 1.79835000E-02 9.67771000E-01 9.77193000E-17 1.81814000E-20 1.96025000E-39 2.82528000E-39 1.42544000E-36 3.78949000E-35 1.75920000E-25 1.34961000E-08 3.80930000E-21 1.00000000E-40 6.82373000E-29 2.26835000E-25 1.03103000E-17 1.02520000E-15 2.12588000E-04 1.64326000E-03 2.80583000E-39 1.00000000E-40 1.53277000E-10 8.83403000E-40 2.33594000E-40 6.71883000E-35 4.54364000E-37 1.91510000E-13 2.09082000E-16 4.07934000E-07 5.82261000E-08 2.05522000E-14 2.41994000E-07 3.54419000E-10 1.92933000E-22 2.40592000E-18 2.19046000E-06 6.25120000E-35 1.08098000E-25 9.29464000E-33 1.00000000E-40 2.10233000E-32 1.00000000E-40 2.68816000E-31 7.97875000E-37 1.21616000E-09 9.74897000E-39 9.57436000E-40 1.00000000E-40 1.08447000E-40 1.69421000E-40 2.09069000E-14 2.16653000E-33 1.54061000E-35 2.18854000E-36 1.00000000E-40 1.00000000E-40 1.40556000E-35 6.94477000E-26 1.00000000E-40 1.00000000E-40 6.41148000E-16 9.75744000E-32 4.13088000E-35 3.51708000E-14 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
8.62500000E+01 1.40441000E-06 7.23878000E+13 1.40548241E+02 1.00000000E+05 1.00109000E-40 1.00000000E-40 1.00114000E-40 1.00065000E-40 1.00000000E-40 1.41551000E-14 1.00054000E-40 7.68527000E-14 1.00109000E-40 1.00109000E-40 1.00109000E-40 1.00109000E-40 1.00109000E-40 2.08917000E-06 3.12012000E-04 4.21686000E-09 6.57360000E-11 7.45044000E-03 5.71363000E-03 1.92307000E-02 9.65479000E-01 8.90997000E-17 1.43747000E-20 2.23583000E-39 7.26335000E-39 1.35699000E-36 3.65035000E-35 1.73423000E-25 1.57083000E-08 3.66664000E-21 1.32280000E-29 3.23657000E-30 2.04574000E-25 7.48187000E-18 8.50404000E-16 2.26160000E-04 1.58323000E-03 2.97205000E-39 1.00000000E-40 1.61993000E-10 9.04297000E-40 2.55945000E-40 7.43759000E-35 5.43149000E-37 1.67327000E-13 1.42835000E-16 4.09080000E-07 5.45912000E-08 1.55690000E-14 2.34368000E-07 3.97312000E-10 1.67415000E-22 2.02355000E-18 2.25673000E-06 6.20897000E-35 1.02894000E-25 8.69274000E-33 1.00000000E-40 2.54983000E-32 1.00000000E-40 2.62376000E-31 6.20896000E-37 1.20960000E-09 1.01582000E-38 1.15553000E-39 1.00000000E-40 3.19623000E-40 1.89935000E-40 1.74103000E-14 2.10243000E-33 1.26514000E-35 4.82424000E-36 1.00000000E-40 1.00000000E-40 1.30756000E-35 7.07669000E-26 1.00000000E-40 1.00000000E-40 4.89248000E-16 1.43450000E-31 3.73416000E-35 4.03233000E-14 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
8.67500000E+01 1.28881000E-06 6.65988000E+13 1.40231318E+02 1.00000000E+05 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.39542000E-14 1.00000000E-40 4.99430000E-14 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 2.22092000E-06 3.18757000E-04 4.00803000E-09 6.45697000E-11 8.51089000E-03 5.83756000E-03 2.05683000E-02 9.62998000E-01 8.08967000E-17 1.15321000E-20 2.55260000E-39 1.81489000E-38 1.30957000E-36 3.50034000E-35 1.70006000E-25 1.81170000E-08 3.54960000E-21 1.00000000E-40 1.00000000E-40 1.83138000E-25 5.47987000E-18 7.05380000E-16 2.38962000E-04 1.52205000E-03 3.16875000E-39 1.00000000E-40 1.71050000E-10 9.28135000E-40 2.80020000E-40 8.38001000E-35 6.47265000E-37 1.46428000E-13 9.80523000E-17 4.10057000E-07 5.08803000E-08 1.23429000E-14 2.27032000E-07 4.45751000E-10 1.46010000E-22 1.70093000E-18 2.32450000E-06 6.15845000E-35 9.79055000E-26 8.03337000E-33 1.00000000E-40 3.14205000E-32 1.00000000E-40 2.55813000E-31 4.89813000E-37 1.20068000E-09 1.06388000E-38 1.38647000E-39 1.00000000E-40 9.00845000E-40 2.13578000E-40 1.45726000E-14 2.03389000E-33 1.04476000E-35 1.01391000E-35 1.00000000E-40 1.00000000E-40 1.19345000E-35 7.19694000E-26 1.00000000E-40 1.00000000E-40 3.75631000E-16 3.30970000E-32 3.37881000E-35 4.64319000E-14 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
8.72500000E+01 1.18357000E-06 6.12336000E+13 1.40103774E+02 1.00000000E+05 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.38368000E-14 1.00000000E-40 3.05681000E-14 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 2.36206000E-06 3.26018000E-04 3.79642000E-09 6.31961000E-11 9.69408000E-03 5.94923000E-03 2.20008000E-02 9.60314000E-01 7.41409000E-17 9.25082000E-21 2.92228000E-39 4.32721000E-38 1.37076000E-36 3.37270000E-35 1.65801000E-25 2.08229000E-08 3.47654000E-21 1.41598000E-28 4.06059000E-28 1.62589000E-25 4.01611000E-18 5.86469000E-16 2.51777000E-04 1.45887000E-03 3.37797000E-39 1.00000000E-40 1.80654000E-10 9.54984000E-40 3.06535000E-40 9.52169000E-35 7.90433000E-37 1.28149000E-13 6.76084000E-17 4.06516000E-07 4.73992000E-08 9.20187000E-15 2.19966000E-07 5.03348000E-10 1.26461000E-22 1.41551000E-18 2.39327000E-06 6.09826000E-35 9.31183000E-26 7.53210000E-33 1.00000000E-40 3.89793000E-32 1.00000000E-40 2.49070000E-31 3.85294000E-37 1.18591000E-09 1.20349000E-38 1.70561000E-39 1.00000000E-40 2.39060000E-39 2.46109000E-40 1.21675000E-14 1.96266000E-33 8.61761000E-36 2.01901000E-35 1.00000000E-40 1.00000000E-40 1.11257000E-35 7.30868000E-26 1.00000000E-40 1.00000000E-40 2.85835000E-16 1.24048000E-32 3.06694000E-35 5.35328000E-14 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
